gdb,table,fc,field_name,field_alias,field_alias_2,field_type,Baseline FCS,Baseline FCS Nice Name,original field,Category,Report Measurement,Notes
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_3,"National Parks Coverage (km) - Gates of the Arctic National Park,AK","Gates of the Arctic National Park, AK",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_30,"National Parks Coverage (km) - Glacier National Park,MT","Glacier National Park, MT",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_300,"National Parks Coverage (km) - Gulf Islands National Seashore,FL","Gulf Islands National Seashore, FL",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_301,"National Parks Coverage (km) - Lyndon B. Johnson National Historical Park,TX","Lyndon B. Johnson National Historical Park, TX",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_302,"National Parks Coverage (km) - Gulf Islands National Seashore,MS","Gulf Islands National Seashore, MS",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_303,"National Parks Coverage (km) - Gulf Islands Wilderness,MS","Gulf Islands Wilderness, MS",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_304,"National Parks Coverage (km) - Jean Lafitte National Historical Park and Preserve,LA","Jean Lafitte National Historical Park and Preserve, LA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_305,"National Parks Coverage (km) - Amistad National Recreation Area,TX","Amistad National Recreation Area, TX",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_306,"National Parks Coverage (km) - Big Bend National Park,TX","Big Bend National Park, TX",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_307,"National Parks Coverage (km) - Canaveral National Seashore,FL","Canaveral National Seashore, FL",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_308,"National Parks Coverage (km) - Padre Island National Seashore,TX","Padre Island National Seashore, TX",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_309,"National Parks Coverage (km) - Big Cypress National Preserve,FL","Big Cypress National Preserve, FL",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_31,"National Parks Coverage (km) - Stephen Mather Wilderness,WA","Stephen Mather Wilderness, WA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_310,"National Parks Coverage (km) - Palo Alto Battlefield National Historic Site,TX","Palo Alto Battlefield National Historic Site, TX",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_311,"National Parks Coverage (km) - Marjory Stoneman Douglas Wilderness,FL","Marjory Stoneman Douglas Wilderness, FL",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_312,"National Parks Coverage (km) - Everglades National Park,FL","Everglades National Park, FL",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_313,"National Parks Coverage (km) - Biscayne National Park,FL","Biscayne National Park, FL",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_314,"National Parks Coverage (km) - Dry Tortugas National Park,FL","Dry Tortugas National Park, FL",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_315,"National Parks Coverage (km) - Kalaupapa National Historical Park,HI","Kalaupapa National Historical Park, HI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_316,"National Parks Coverage (km) - Haleakala National Park,HI","Haleakala National Park, HI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_317,"National Parks Coverage (km) - Haleakala Wilderness,HI","Haleakala Wilderness, HI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_318,"National Parks Coverage (km) - Kaloko-Honokohau National Historical Park,HI","Kaloko-Honokohau National Historical Park, HI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_319,"National Parks Coverage (km) - Hawaii Volcanoes Wilderness,HI","Hawaii Volcanoes Wilderness, HI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_32,"National Parks Coverage (km) - Lake Roosevelt National Recreation Area,WA","Lake Roosevelt National Recreation Area, WA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_320,"National Parks Coverage (km) - Hawaii Volcanoes National Park,HI","Hawaii Volcanoes National Park, HI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_321,"National Parks Coverage (km) - Virgin Islands National Park,VI","Virgin Islands National Park, VI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_322,"National Parks Coverage (km) - Buck Island Reef National Monument,VI","Buck Island Reef National Monument, VI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_33,"National Parks Coverage (km) - Voyageurs National Park,MN","Voyageurs National Park, MN",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_34,"National Parks Coverage (km) - San Juan Island National Historical Park,WA","San Juan Island National Historical Park, WA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_35,"National Parks Coverage (km) - Olympic Wilderness,WA","Olympic Wilderness, WA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_36,"National Parks Coverage (km) - Ebeys Landing National Historical Reserve,WA","Ebeys Landing National Historical Reserve, WA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_37,"National Parks Coverage (km) - Isle Royale Wilderness,MI","Isle Royale Wilderness, MI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_38,"National Parks Coverage (km) - Olympic National Park,WA","Olympic National Park, WA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_39,"National Parks Coverage (km) - Fort Union Trading Post National Historic Site,MT-ND","Fort Union Trading Post National Historic Site, MT-ND",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_4,"National Parks Coverage (km) - Kobuk Valley National Park,AK","Kobuk Valley National Park, AK",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_40,"National Parks Coverage (km) - Isle Royale National Park,MI","Isle Royale National Park, MI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_41,"National Parks Coverage (km) - Theodore Roosevelt Wilderness,ND","Theodore Roosevelt Wilderness, ND",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_42,"National Parks Coverage (km) - Theodore Roosevelt National Park,ND","Theodore Roosevelt National Park, ND",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_43,"National Parks Coverage (km) - Knife River Indian Villages National Historic Site,ND","Knife River Indian Villages National Historic Site, ND",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_44,"National Parks Coverage (km) - Apostle Islands National Lakeshore,WI","Apostle Islands National Lakeshore, WI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_45,"National Parks Coverage (km) - Mount Rainier Wilderness,WA","Mount Rainier Wilderness, WA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_46,"National Parks Coverage (km) - Pictured Rocks National Lakeshore,MI","Pictured Rocks National Lakeshore, MI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_47,"National Parks Coverage (km) - Nez Perce National Historical Park,ID","Nez Perce National Historical Park, ID",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_48,"National Parks Coverage (km) - Grant-Kohrs Ranch National Historic Site,MT","Grant-Kohrs Ranch National Historic Site, MT",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_49,"National Parks Coverage (km) - Saint Croix National Scenic Riverway,MN-WI","Saint Croix National Scenic Riverway, MN-WI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_5,"National Parks Coverage (km) - Noatak National Preserve,AK","Noatak National Preserve, AK",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_50,"National Parks Coverage (km) - Saint Croix National Scenic Riverway,WI","Saint Croix National Scenic Riverway, WI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_51,"National Parks Coverage (km) - Big Hole National Battlefield,MT","Big Hole National Battlefield, MT",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_52,"National Parks Coverage (km) - Little Bighorn Battlefield National Monument,MT","Little Bighorn Battlefield National Monument, MT",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_53,"National Parks Coverage (km) - Bighorn Canyon National Recreation Area,MT-WY","Bighorn Canyon National Recreation Area, MT-WY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_54,"National Parks Coverage (km) - Mississippi National River And Recreation Area,MN-WI","Mississippi National River And Recreation Area, MN-WI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_55,"National Parks Coverage (km) - Sleeping Bear Dunes National Lakeshore,MI","Sleeping Bear Dunes National Lakeshore, MI",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_56,"National Parks Coverage (km) - Yellowstone National Park,ID-MT-WY","Yellowstone National Park, ID-MT-WY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_57,"National Parks Coverage (km) - Bighorn Canyon National Recreation Area,WY","Bighorn Canyon National Recreation Area, WY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_58,"National Parks Coverage (km) - John Day Fossil Beds National Monument,OR","John Day Fossil Beds National Monument, OR",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_59,"National Parks Coverage (km) - Devils Tower National Monument,WY","Devils Tower National Monument, WY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_6,"National Parks Coverage (km) - Cape Krusenstern National Monument,AK","Cape Krusenstern National Monument, AK",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_60,"National Parks Coverage (km) - Acadia National Park,ME","Acadia National Park, ME",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_61,"National Parks Coverage (km) - John D. Rockefeller Jr. Memorial Parkway,WY","John D. Rockefeller Jr. Memorial Parkway, WY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_62,"National Parks Coverage (km) - Grand Teton National Park,WY","Grand Teton National Park, WY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_63,"National Parks Coverage (km) - Pipestone National Monument,MN","Pipestone National Monument, MN",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_64,"National Parks Coverage (km) - Badlands National Park,SD","Badlands National Park, SD",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_65,"National Parks Coverage (km) - Badlands Wilderness,SD","Badlands Wilderness, SD",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_66,"National Parks Coverage (km) - Mount Rushmore National Memorial,SD","Mount Rushmore National Memorial, SD",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_67,"National Parks Coverage (km) - Jewel Cave National Monument,SD","Jewel Cave National Monument, SD",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_68,"National Parks Coverage (km) - Wind Cave National Park,SD","Wind Cave National Park, SD",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_69,"National Parks Coverage (km) - Marsh-Billings-Rockefeller National Historical Park,VT","Marsh-Billings-Rockefeller National Historical Park, VT",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_7,"National Parks Coverage (km) - Kobuk Valley Wilderness,AK","Kobuk Valley Wilderness, AK",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_70,"National Parks Coverage (km) - Craters of the Moon National Monument,ID","Craters of the Moon National Monument, ID",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_71,"National Parks Coverage (km) - Craters of the Moon National Wilderness Area,ID","Craters of the Moon National Wilderness Area, ID",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_72,"National Parks Coverage (km) - Effigy Mounds National Monument,IA","Effigy Mounds National Monument, IA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_73,"National Parks Coverage (km) - Crater Lake National Park,OR","Crater Lake National Park, OR",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_74,"National Parks Coverage (km) - Missouri National Recreational River,NE-SD","Missouri National Recreational River, NE-SD",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_75,"National Parks Coverage (km) - Saratoga National Historical Park,NY","Saratoga National Historical Park, NY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_76,"National Parks Coverage (km) - Hagerman Fossil Beds National Monument,ID","Hagerman Fossil Beds National Monument, ID",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_77,"National Parks Coverage (km) - Minute Man National Historical Park,MA","Minute Man National Historical Park, MA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_78,"National Parks Coverage (km) - Agate Fossil Beds National Monument,NE","Agate Fossil Beds National Monument, NE",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_79,"National Parks Coverage (km) - Fort Laramie National Historic Site,WY","Fort Laramie National Historic Site, WY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_8,"National Parks Coverage (km) - Bering Land Bridge National Preserve,AK","Bering Land Bridge National Preserve, AK",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_80,"National Parks Coverage (km) - City of Rocks National Reserve,ID","City of Rocks National Reserve, ID",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_81,"National Parks Coverage (km) - Oregon Caves National Monument,OR","Oregon Caves National Monument, OR",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_82,"National Parks Coverage (km) - Cape Cod National Seashore,MA","Cape Cod National Seashore, MA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_83,"National Parks Coverage (km) - Fossil Butte National Monument,WY","Fossil Butte National Monument, WY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_84,"National Parks Coverage (km) - Scotts Bluff National Monument,NE","Scotts Bluff National Monument, NE",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_85,"National Parks Coverage (km) - Redwood National Park,CA","Redwood National Park, CA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_86,"National Parks Coverage (km) - Lava Beds National Monument,CA","Lava Beds National Monument, CA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_87,"National Parks Coverage (km) - Lava Beds Wilderness,CA","Lava Beds Wilderness, CA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_88,"National Parks Coverage (km) - Vanderbilt Mansion National Historic Site,NY","Vanderbilt Mansion National Historic Site, NY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_89,"National Parks Coverage (km) - Home of F. D. Roosevelt National Historic Site,NY","Home of F. D. Roosevelt National Historic Site, NY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
